,label,text,cleaned_text
1989,0,A abandonné la voiture pour obtenir un remplacement des gaz d'échappement - c'est  250 que je pourrais faire sans dépense,abandonn voiture obtenir remplacement gaz chappement pourrais faire sans pense
1990,0,"Le travail scolaire ennuyeux, le travail sur un document sur le droit des affaires en ce moment ne peut attendre jusqu'à ce que je sois fini. Espérons que demain grrrr ...",travail scolaire ennuyeux travail document droit affaires moment peut attendre jusqu fini esp rons demain grrrr
1991,0,Trop d'affectations,trop affectations
1992,0,"Encore ici, bien que le site soit parti",encore ici bien site parti
1993,0,Devais faire une pause de crépuscule maintenant comme presque au travail,devais faire pause cr puscule maintenant comme presque travail
1994,0,"Mon professeur d'anglais favori, elle avait eu une fausse couche. & Amp; Tu sais que ça me rend encore plus triste? Elle s'appellerait son bébé tamara",professeur anglais favori fausse couche amp sais rend encore plus triste appellerait tamara
1995,0,"Attendant avec impatience le 28 juin, il ne peut pas arriver assez tôt (ma cérémonie de remise des diplômes). Je ne suis pas impatient de la 10e fin de ma pause",attendant impatience juin peut arriver assez impatient fin pause
1996,0,Qu'est-ce qui est commun entre chidambaram et george bush?,commun entre chidambaram george bush
1997,0,"Matin tout le monde! Collé à l'inscription pendant un certain temps, puis assemblage! Nayyy",matin tout monde coll inscription pendant certain temps puis assemblage nayyy
1998,0,Je pense que c'est assez standard partout où vous allez? Ne le trouve pas n'importe où à Canberra encore,pense assez standard partout allez trouve importe canberra encore
1999,0,La maison avec la grippe ahhh suxz bien et fatigué va dormir dans une heure environ goodnites!,maison grippe ahhh suxz bien fatigu va dormir heure environ goodnites
2000,0,La première série sur ma ville si stupide ...,premi re rie ville si stupide
2001,0,Ive txt you this morning,ive txt you this morning
2002,0,"M'a-t-il encore réussi? Je suis désolé, je ne comprends pas votre dernier tweet",encore ussi sol comprends dernier tweet
2003,0,Ce qui est commun entre Chidambaram et George Bush,commun entre chidambaram george bush
2004,0,"J'ai l'impression de changer ma photo, mais je ne pense pas pouvoir pawith mon bff audrey hepburn.",impression changer photo pense pouvoir pawith bff audrey hepburn
2005,0,"Nooooo !! Je le faisais bien, je ne suis pas autorisé à pleurer ... ughhh, rester en retard me fait réfléchir sur les choses ...",nooooo faisais bien autoris pleurer ughhh rester retard fait fl chir choses
2006,0,"Mon front commence à penser que quelqu'un a coupé une partie de lui. Oh, c'est vrai, quelqu'un a coupé une partie de mon front aujourd'hui",front commence penser quelqu coup partie oh vrai quelqu coup partie front aujourd hui
2007,0,"Oh, non, si cela se produirait?",oh non si cela produirait
2008,0,Penser à la journée de paie ..... encore 3 semaines pour aller lol,penser journ paie encore semaines aller lol
2009,0,Mes choix sont limités car ils ont bloqué mon hulu ...,choix limit car bloqu hulu
2010,0,En attendant mon vol. L'écrasant dans le salon de départ.,attendant vol crasant salon part
2011,0,La boîte de nuit de la région faisait  8 hors des étudiants uni égarés qui sont arrivés à la maison. Tandis que les pauvres gens comme moi doivent se débattre,bo nuit gion faisait hors tudiants uni gar arriv maison tandis pauvres gens comme doivent battre
2012,0,C'est moi-même. Désinstallé 2.3.2 et essayé avec une nouvelle application 2.2.2 - toujours pas de dés. Évidemment quelque chose de bizarre dans ma configuration,sinstall essay nouvelle application toujours videmment quelque chose bizarre configuration
2013,0,"Oui, pas bien. Même en revenant à 2.2.1 ne l'a pas résolu.",oui bien revenant solu
2014,0,Quel spectacle stupide regardez-vous? Lol. Non pas qu'il y ait une pénurie.,quel spectacle stupide regardez lol non nurie
2015,0,J'attend et manque encore mon petit garçon!,attend manque encore petit gar
2016,0,Omg house qu'est-ce que je t'ai jamais fait?,omg house jamais fait
2017,0,"Omgosh, ils sont comme des biscuits, alors oui. Xd vous n'avez vécu que lorsque vous les avez mangés missy: p & amp; Tu me manques aussi x",omgosh comme biscuits alors oui xd cu lorsque mang missy amp manques aussi
2018,0,trop tôt. Je suis en retard.,trop retard
2019,0,Je ne me sens pas tellement chaud ...,sens tellement chaud
2020,0,Laisser le trajet de koh tao retour à Bangkok,laisser trajet koh tao retour bangkok
2021,0,"Je serai configuré à nouveau, sauf maintenant, je vais devoir la regarder avec 2 énormes membres, je me sens comme un chapeau",configur nouveau sauf maintenant vais devoir regarder normes membres sens comme chapeau
2022,0,Je suis sûr qu'il le sera! J'ai beaucoup à faire aujourd'hui,beaucoup faire aujourd hui
2023,0,Ps vient de briser mon putain de téléphone,ps vient briser putain phone
2024,0,Pas beaucoup de gens de ma ville natale en utilisant i1 connect ...,beaucoup gens ville natale utilisant connect
2025,0,Elle est au ritz lol mais a été là avant et c'est bon pour un concert! Je n'ai plus été planifié pour vous?,ritz lol avant bon concert plus planifi
2026,0,est au travail!!! Xx,travail xx
2027,0,C'est pourquoi vous ne devez pas finir dans l'ancien monde. Je manque de traîner et d'être gênant avec vous,pourquoi devez finir ancien monde manque tra ner tre nant
2028,0,Ça m'étonne que des hommes comme vous existent réellement ... j'espère trouver quelqu'un un jour qui m'aimera et me valorisera,tonne hommes comme existent ellement esp re trouver quelqu jour aimera valorisera
2029,0,Va à l'école pour faire dt,va cole faire dt
2030,0,"Yaaaay, peut-être que je devrais être parti",yaaaay peut tre devrais tre parti
2031,0,"Je suppose que le nombre de moutons n'a pas marché, espérons que vous allez dormir!",suppose nombre moutons march esp rons allez dormir
2032,0,"/ Vraiment / besoin de nettoyer le capteur dans mon slr. Comme c'est le cas, je ferai l'enlèvement de plusieurs centaines d'images",vraiment besoin nettoyer capteur slr comme cas ferai enl vement plusieurs centaines images
2033,0,Réveillé par quelqu'un martelant & gt; & lt; Ils se sont arrêtés maintenant et je ne peux pas me réveiller,veill quelqu martelant gt lt arr maintenant peux veiller
2034,0,A une gueule de bois,gueule bois
2035,0,Est bloqué dans la circulation,bloqu circulation
2036,0,"Haha ouais, je pensais que ce serait beaucoup plus compliqué: ') et bien, je viens de rentrer de l'école, nous n'avons pas de vacances x",haha ouais pensais beaucoup plus compliqu bien viens rentrer cole vacances
2037,0,Je pense que j'ai une amygdalite,pense amygdalite
2038,0,Je le ferais aussi si cela signifiait passer une journée dans le ciel avec ma mère et de la revoir.,ferais aussi si cela signifiait passer journ ciel re revoir
2039,0,"Propre, mais il en résultait que le soft top était mouillé, donc je ne pouvais pas ouvrir, il devrait être sec maintenant",propre sultait soft top tait mouill donc pouvais ouvrir devrait tre sec maintenant
2040,0,8 oz golem mais finalement obtenu un poids - 3 oz,oz golem finalement obtenu poids oz
2041,0,"Temps pour Warcraft oui, mais pour un simple jeu d'un groupe de fans, n'ignores-toi pas de savoir si tu l'as compris, tu veux le prix?",temps warcraft oui simple jeu groupe fans ignores savoir si compris veux prix
2042,0,"Je ne suis pas sûr de vous dire la vérité il y a si longtemps depuis que je l'ai vu, mais je demande au père de Sumo qu'il a la garde totale lol",dire rit si longtemps depuis vu demande re sumo garde totale lol
2043,0,"Je souhaiterais vraiment voir Eddie izzard en tournée, voire les billets stupides! Gâteau ou mort? !!!",souhaiterais vraiment voir eddie izzard tourn voire billets stupides teau mort
2044,0,"Je ne peux pas dormir, je suis en train de souligner jpc & lt; 3",peux dormir train souligner jpc lt
2045,0,"Pense que je suis une insomnie, je ne peux pas dormir ... anniversaire en 5 jours ... oh yay. ~ ~ ~",pense insomnie peux dormir anniversaire jours oh yay
2046,0,* Toux * toux * toux * c'est tout ce que je semble faire en ce moment,toux toux toux tout semble faire moment
2047,0,L'heure la plus confuse de ma vie.,heure plus confuse vie
2048,0,Un autre long et lent jour à l'avance ... * soupir! *,autre long lent jour avance soupir
2049,0,"Bien, vous ne m'avez même pas consulté pour voir mes projets. Peut-être qu'ils ont changé ... et ils l'ont fait. donc merci.",bien consult voir projets peut tre chang fait donc merci
2050,0,"Dang! Je suis paresseux, j'ai commencé trois shostories au cours des trois dernières semaines ... et je n'ai jamais fini de rien. volonté. avoir. plus. concentrer.",dang paresseux commenc trois shostories cours trois derni res semaines jamais fini rien volont avoir plus concentrer
2051,0,";; Uh ... février quelque chose, haha! Imy!",uh vrier quelque chose haha imy
2052,0,"Je suis désolé de le dire, mais il est encore dans l'air",sol dire encore air
2053,0,Holy Shindigs. c'est chaud.,holy shindigs chaud
2054,0,Pense qu'il va devoir réinstaller wow car il refuse simplement de mettre à jour 3.1.0 fois irritantes il faudra pour toujours,pense va devoir installer wow car refuse simplement mettre jour fois irritantes faudra toujours
2055,0,Okie dokie mes tweoples a été une longue journée et je dois être dans la ville à 10 heures boooooooooooo bonne nuit mes amoureuses & lt; 3,okie dokie tweoples longue journ dois tre ville heures boooooooooooo bonne nuit amoureuses lt
2056,0,En espérant pouvoir m'endormir après avoir regardé la connaissance. Ce n'était certainement pas un trésor national,esp rant pouvoir endormir apr avoir regard connaissance tait certainement tr sor national
2057,0,Je pense que mon e-mail / domaine est bloqué par akismet,pense mail domaine bloqu akismet
2058,0,Blip.fm est en cours de maintenance.,blip fm cours maintenance
2059,0,Haha je voudrais mais tu ne le feras pas,haha voudrais feras
2060,0,"Pourquoi est-ce que chaque fois que je planifie ce que je fais, je deviens malade et que tous les projets vont par la fenêtre.",pourquoi chaque fois planifie fais deviens malade tous projets vont fen tre
2061,0,Matin très gris,matin tr gris
2062,0,Me sentant mal et désolé pour moi,sentant mal sol
2063,0,"J'ai trop dans mon esprit et essaie d'écrire tout cela, alors peut-être que je peux dormir avant la classe ... ça ne fonctionne pas vraiment",trop esprit essaie crire tout cela alors peut tre peux dormir avant classe fonctionne vraiment
2064,0,"Obtenir beaucoup de temps de dentiste moi-même pour le moment. Très stressant et douloureux, amenez-le agréable et facile pour le reste de la journée!",obtenir beaucoup temps dentiste moment tr stressant douloureux amenez agr able facile reste journ
2065,0,Coke zero mobile site cassé ... sur iphone de toute façon ...,coke zero mobile site cass iphone toute fa
2066,0,"& Quot; bruce springsteen se lance dans la tournée mondiale. & Quot; Apparemment, oz est sur une autre planète non mondiale",quot bruce springsteen lance tourn mondiale quot apparemment oz autre plan non mondiale
2067,0,"Aujourd'hui, je dois acheter 4easter! & Lt; 3 malachi xx owww je suis tellement endolori aussi 2 jours",aujourd hui dois acheter easter lt malachi xx owww tellement endolori aussi jours
2068,0,Être grincheux. Abu dhabi est tellement ennuyeux. Il n'y a vraiment rien à photographier et personne ne doit y aller,tre grincheux abu dhabi tellement ennuyeux vraiment rien photographier personne doit aller
2069,0,"Parlez-moi à ce propos, avez-vous eu quelques cours sur l'hypothèque le dernier samedi. Va être une touche pour les 30 prochaines années.",parlez propos quelques cours hypoth dernier samedi va tre touche prochaines ann
2070,0,Espère que le Posty délivre mes billets roses,esp re posty livre billets roses
2071,0,"Est-ce que je sens qu'un blog arrive? Trop mauvais, je dois partir en 10 minutes xxx",sens blog arrive trop mauvais dois partir minutes xxx
2072,0,La maison est un gros désordre. Tout est entassé dans ma chambre alors qu'ils font les autres pièces,maison gros sordre tout entass chambre alors font autres pi
2073,0,Je n'aime pas être rentré au travail ce matin,aime tre rentr travail matin
2074,0,"Argh, j'ai ouvert mes crisps à l'envers. je déteste ça.",argh ouvert crisps envers teste
2075,0,Se sent vraiment vraiment malade,sent vraiment vraiment malade
2076,0,Rangement flamboyant avec un garçon. Des crises de colère tout autour. Train manqué et maintenant debout sur plate-forme se sentir coupable,rangement flamboyant gar crises col re tout autour train manqu maintenant debout plate forme sentir coupable
2077,0,Ne pas avoir d'eau chaude ....,avoir eau chaude
2078,0,"Lol, je suis désolé! je t'aime! Un entraîneur de rencontres stupide qui me fait ressentir de mes cheveux",lol sol aime entra neur rencontres stupide fait ressentir cheveux
2079,0,Whatsapp Lovely i ne vous montre pas encore d'amour ...,whatsapp lovely montre encore amour
2080,0,"Le pire rêve jamais, et pas mon cauchemar habituel non plus. Le pire pais est probablement devenu réalité",pire ve jamais cauchemar habituel non plus pire pais probablement devenu alit
2081,0,"Pfff je veux retourner au lit, je me sens horrible aujourd'hui",pfff veux retourner lit sens horrible aujourd hui
2082,0,Je veux aussi pire / p sklov!,veux aussi pire sklov
